Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,44:00,8,18,.444,1,2,.500,6,7,.857,0,5,5,3,0,0,7,2,23,-7,0
Ricky Davis,39:00,3,11,.273,1,2,.500,2,2,1.000,2,10,12,10,0,1,0,4,9,-2,0
Darius Miles,37:00,5,12,.417,1,1,1.000,2,2,1.000,0,4,4,3,0,0,0,4,13,+3,0
Carlos Boozer,29:00,10,16,.625,0,0,nan,0,1,.000,5,4,9,1,1,0,0,3,20,-8,0
Zydrunas Ilgauskas,24:00,4,7,.571,0,0,nan,1,2,.500,1,5,6,2,1,1,0,2,9,-16,0
DeSagana Diop,24:00,3,5,.600,0,0,nan,2,2,1.000,1,1,2,1,0,5,0,3,8,+15,0
Chris Mihm,18:00,3,5,.600,0,0,nan,0,2,.000,3,3,6,1,1,0,1,0,6,+7,0
Kevin Ollie,14:00,0,4,.000,0,0,nan,2,2,1.000,0,1,1,3,0,0,1,1,2,+2,0
J.R. Bremer,11:00,0,3,.000,0,1,.000,0,0,nan,0,1,1,1,0,0,1,2,0,+1,0
Team Totals,240,36,81,.444,3,6,.500,15,20,.750,12,34,46,25,3,7,10,21,90,nan,0
Metta World Peace,39:00,8,19,.421,0,6,.000,5,8,.625,0,2,2,3,2,1,0,4,21,+12,1
Jermaine O'Neal,39:00,6,17,.353,0,0,nan,2,3,.667,1,11,12,5,2,6,2,1,14,+7,1
Reggie Miller,34:00,6,11,.545,3,5,.600,0,0,nan,1,4,5,4,2,0,1,3,15,-4,1
Jeff Foster,27:00,2,4,.500,0,0,nan,3,4,.750,2,7,9,0,0,0,0,2,7,+5,1
Kenny Anderson,20:00,4,5,.800,0,0,nan,0,0,nan,1,1,2,2,0,0,2,2,8,-2,1
Al Harrington,30:00,4,14,.286,0,1,.000,4,4,1.000,3,2,5,4,0,0,1,0,12,-7,1
Anthony Johnson,27:00,2,5,.400,2,4,.500,2,2,1.000,1,2,3,4,1,0,0,1,8,+3,1
Fred Jones,11:00,1,2,.500,1,2,.500,3,4,.750,1,1,2,1,0,0,0,4,6,-1,1
Scot Pollard,11:00,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,1,0,1,3,0,-7,1
Austin Croshere,2:00,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-1,1
240,36,81,.444,3,6,.500,15,20,.750,12,34,46,25,3,7,10,21,90,nan,240,1
