Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Danny Granger,42:54,7,17,.412,1,5,.200,4,6,.667,1,6,7,0,1,1,2,4,19,-4,0
Darren Collison,38:31,6,11,.545,2,3,.667,0,1,.000,0,1,1,6,2,0,7,1,14,-2,0
Roy Hibbert,35:38,2,11,.182,0,0,nan,1,2,.500,4,3,7,1,0,2,0,4,5,+2,0
David West,35:01,4,18,.222,0,0,nan,7,8,.875,5,5,10,1,0,0,2,1,15,-7,0
Paul George,32:18,5,9,.556,2,2,1.000,0,0,nan,2,0,2,3,4,0,0,5,12,-8,0
Dahntay Jones,22:15,3,6,.500,2,4,.500,3,4,.750,0,1,1,1,0,0,1,5,11,+3,0
Tyler Hansbrough,21:54,3,7,.429,0,0,nan,3,3,1.000,0,2,2,0,0,0,0,3,9,-6,0
A.J. Price,14:29,1,4,.250,0,2,.000,0,0,nan,0,1,1,4,1,0,0,2,2,0,0
Lou Amundson,13:27,2,4,.500,0,0,nan,0,1,.000,5,0,5,0,1,1,1,2,4,+7,0
Lance Stephenson,8:33,0,1,.000,0,1,.000,0,0,nan,0,4,4,1,0,0,0,1,0,+5,0
Team Totals,265,33,88,.375,7,17,.412,18,25,.720,17,23,40,17,9,4,13,28,91,nan,0
LeBron James,47:06,8,19,.421,2,3,.667,9,15,.600,1,7,8,4,4,1,4,1,27,+3,1
Chris Bosh,43:39,6,13,.462,0,1,.000,1,2,.500,1,5,6,1,2,2,1,3,13,+6,1
Dwyane Wade,39:35,10,16,.625,0,1,.000,8,9,.889,2,2,4,7,1,1,5,2,28,+14,1
Mario Chalmers,26:28,2,6,.333,1,4,.250,0,1,.000,0,3,3,0,0,1,2,4,5,0,1
Joel Anthony,17:44,2,5,.400,0,0,nan,1,2,.500,4,3,7,0,0,2,1,2,5,-5,1
Udonis Haslem,31:41,2,4,.500,0,0,nan,0,0,nan,4,7,11,1,0,1,2,4,4,-4,1
Norris Cole,23:46,3,4,.750,0,0,nan,0,0,nan,0,3,3,1,0,0,2,3,6,-1,1
Shane Battier,21:27,1,5,.200,0,4,.000,0,0,nan,1,3,4,1,1,0,3,1,2,-1,1
Mike Miller,6:55,0,0,nan,0,0,nan,0,0,nan,0,1,1,1,0,1,0,0,0,0,1
Dexter Pittman,6:39,1,3,.333,0,0,nan,1,2,.500,3,1,4,1,0,0,0,4,3,-2,1
265,33,88,.375,7,17,.412,18,25,.720,17,23,40,17,9,4,13,28,91,nan,265,1
