Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,38:35,9,19,.474,2,4,.500,7,8,.875,2,10,12,8,4,2,3,1,27,+12,0
Dwyane Wade,36:38,10,19,.526,1,1,1.000,8,10,.800,2,7,9,5,1,1,3,3,29,+19,0
Mario Chalmers,34:02,5,10,.500,4,6,.667,3,4,.750,0,1,1,4,2,0,0,2,17,+18,0
Chris Bosh,29:33,6,12,.500,1,1,1.000,1,3,.333,2,1,3,1,1,0,4,5,14,+6,0
Udonis Haslem,26:41,0,4,.000,0,0,nan,0,0,nan,1,5,6,0,0,0,1,3,0,+22,0
Shane Battier,23:48,3,5,.600,3,5,.600,0,0,nan,0,3,3,0,1,0,0,3,9,+1,0
James Jones,17:30,2,4,.500,1,3,.333,0,0,nan,0,4,4,0,0,2,0,1,5,+6,0
Norris Cole,13:58,2,6,.333,0,2,.000,0,0,nan,1,2,3,2,0,0,1,2,4,-5,0
Mike Miller,11:22,0,2,.000,0,1,.000,0,0,nan,0,1,1,1,0,0,1,4,0,-6,0
Joel Anthony,7:53,0,0,nan,0,0,nan,0,0,nan,1,1,2,0,0,0,0,1,0,-8,0
Team Totals,240,37,81,.457,12,23,.522,19,25,.760,9,35,44,21,9,5,13,25,105,nan,0
Gerald Henderson,44:08,5,19,.263,0,3,.000,4,5,.800,2,5,7,4,2,1,2,3,14,-13,1
Kemba Walker,42:42,9,20,.450,4,8,.500,5,7,.714,3,3,6,6,2,0,5,2,27,-10,1
Bismack Biyombo,38:23,3,8,.375,0,0,nan,1,3,.333,4,6,10,0,0,1,1,5,7,-12,1
Hakim Warrick,38:02,8,12,.667,0,0,nan,2,3,.667,0,9,9,0,1,0,4,2,18,-12,1
Michael Kidd-Gilchrist,22:17,2,6,.333,0,0,nan,2,2,1.000,0,5,5,2,1,0,2,4,6,-1,1
Ramon Sessions,35:45,7,12,.583,1,3,.333,4,6,.667,0,1,1,5,0,0,1,4,19,-13,1
DeSagana Diop,11:35,0,1,.000,0,0,nan,0,0,nan,0,3,3,0,0,4,0,0,0,+3,1
Jeffery Taylor,7:08,0,0,nan,0,0,nan,1,2,.500,1,0,1,1,0,0,1,2,1,-7,1
240,37,81,.457,12,23,.522,19,25,.760,9,35,44,21,9,5,13,25,105,nan,240,1
